"","track_name","track_id","artist_name","duration_ms","popularity","explicit","album_name","album_id","release_date","playlist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"659","All The Stars (with SZA)","3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar",232186,82,TRUE,"Black Panther The Album Music From And Inspired By","3pLdWdkj83EYfDN6H2N8MR",2018-02-09,"catch a vibeeee",0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4
"660","Dreamers","1WXTiEkSEWQqRNnzZ8hl89","K.Flay",214200,43,FALSE,"Every Where Is Some Where","5ddpf5pxYjw9ob4DjPLuiz",2017-04-07,"catch a vibeeee",0.643,0.473,10,-5.795,1,0.25,0.494,3.39e-06,0.255,0.535,140.025,4
"661","broken","6XcfKZvJio9Z0fQy11GnNX","lovelytheband",204878,70,FALSE,"finding it hard to smile","2AbPwLvpR0FwpqGt4ZY1q4",2018-08-03,"catch a vibeeee",0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4
"662","Queen (feat. Quinn XCII)","2lxW8vQ9Qjv0qeSQiIBOKJ","ayokay",224706,51,FALSE,"In the Shape of a Dream","7arFGGWl2p1FTC3LPTw7Dz",2018-08-31,"catch a vibeeee",0.781,0.619,7,-6.616,1,0.0882,0.22,0,0.112,0.391,82.954,4
"663","Trampoline (with ZAYN)","2ez6qvOTHKeI3ss80NGqnI","SHAED",184280,66,FALSE,"Melt (Deluxe)","5wg6T8bCVnRk3ToKy0yXG5",2019-12-27,"catch a vibeeee",0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,4
"664","WESTWORLD","6ZP2iPx7t4epRBAKWvRPt1","EVAN GIIA",209223,61,FALSE,"WESTWORLD","1y8qDhdUaUKxlvDLJ2tHgC",2018-03-06,"catch a vibeeee",0.712,0.665,11,-6.128,1,0.0514,0.206,2.7e-05,0.137,0.274,112.017,4
"665","American Money","4AewKenHXKBt643p473xCk","BØRNS",260986,67,FALSE,"Dopamine","17l7MIu0Jh0tdgK7or9ovw",2015-10-16,"catch a vibeeee",0.542,0.867,6,-5.26,0,0.0813,0.0226,0.00347,0.116,0.326,134.984,4
"666","Stay Low","4vLlxIfWGY2b4bxRb1X0C4","Ryn Weaver",214266,35,FALSE,"The Fool","4967HGjmvsMtcOZ3AaPfI4",2015-06-02,"catch a vibeeee",0.487,0.637,10,-5.518,0,0.0294,0.0205,7.67e-05,0.274,0.273,86.981,4
"667","warm blood - messyhair remix","7ysgDFEcENyzudGreeIyTW","flor",209852,33,FALSE,"warm blood (messyhair remix)","3newR9fRT8fLLGkdyGA1xv",2017-08-04,"catch a vibeeee",0.495,0.694,0,-5.969,0,0.057,0.216,0.0468,0.344,0.557,82.016,4
"668","Nothing Breaks Like a Heart (feat. Miley Cyrus)","02dRkCEc8Q5ch4TTcnLxOn","Mark Ronson",217099,73,FALSE,"Late Night Feelings","6vdLdzihSWxV8FgWU2GSvA",2019-06-21,"catch a vibeeee",0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,4
"669","Young Blood","2YSlbwlmDFtkqz7PLSWUeT","The Naked And Famous",246600,0,FALSE,"Passive Me, Aggressive You","3HJ6KvW4Lpuhc1FbWmQhOL",NA,"catch a vibeeee",0.595,0.863,6,-4.652,1,0.0316,9.26e-05,0.000271,0.631,0.341,104.983,4
"670","Cassette","3GweDldi2HrraUKLexWUeb","ayokay",203066,51,FALSE,"Cassette","350aIg1ZCokMl5ocbcRYKS",2017-10-20,"catch a vibeeee",0.718,0.56,1,-6.739,0,0.0564,0.141,0,0.148,0.292,75.031,4
"671","Stuck In My Head [NITE MIX] (feat. AJ Mitchell)","5GSjJUbCCFFYv9lTtEFrMO","Captain Cuts",146943,53,FALSE,"Stuck In My Head [NITE MIX] (feat. AJ Mitchell)","7vsTLh7uyZaoonOmnE0tws",2021-01-22,"catch a vibeeee",0.683,0.808,3,-5.675,1,0.315,0.0256,0,0.103,0.632,112.313,4
"672","Full Circle","5OBLr2gSCMx0EjDtHxEgXO","Quinn XCII",219459,54,FALSE,"Full Circle","2Fc4VV3hY9g9ofNOoHX8xT",2015-08-06,"catch a vibeeee",0.706,0.547,1,-8.161,1,0.139,0.186,0,0.104,0.335,156.012,4
"673","Never Be Like You","5AWMbJ60z0NmztJ1Edl00K","Flume",234909,63,TRUE,"Skin","6pFOh9PfVU4NUycoWYkEl2",2016-05-27,"catch a vibeeee",0.54,0.59,0,-4.359,1,0.0528,0.446,0,0.14,0.267,119.878,4
"674","Used To Be (feat. Wiz Khalifa) - The Him Remix","527sljbYZ6GgdFXaQASKk2","Steve Aoki",228965,37,FALSE,"Used To Be (feat. Wiz Khalifa) [Remixes]","4GXnwBU0KQtTHfwnjBYMim",2021-04-02,"catch a vibeeee",0.407,0.748,0,-4.442,0,0.0886,0.104,0,0.221,0.394,173.832,4
"675","LOVE. FEAT. ZACARI.","6PGoSes0D9eUDeeAafB2As","Kendrick Lamar",213400,81,TRUE,"DAMN.","4eLPsYPBmXABThSJ821sqY",2017-04-14,"catch a vibeeee",0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,4
"676","Alive","5WBnKCEsPwsvWHUZmLjS3s","Empire of the Sun",204591,62,FALSE,"Ice On The Dune","1olQuvonXXUEourYrj6daN",2013-01-01,"catch a vibeeee",0.524,0.885,5,-3.079,1,0.037,0.0997,0,0.0708,0.395,119.954,4
"677","Mood Swings","00iyxe0kMzUToM6ie2nKut","EVAN GIIA",197186,37,FALSE,"Mood Swings","2GnhpVr4HCfH2I0TjGXn6k",2021-06-11,"catch a vibeeee",0.702,0.577,5,-6.069,0,0.137,0.344,1.15e-06,0.132,0.235,91.012,4
"678","Hold The Line (feat. A R I Z O N A)","6EBlOYNcZ8MrdEov9lEdV6","Avicii",171785,61,FALSE,"TIM","6Ad1E9vl75ZB3Ir87zwXIJ",2019-06-06,"catch a vibeeee",0.648,0.554,9,-7.005,1,0.0341,0.329,2.56e-05,0.0803,0.372,98.045,4
"679","Church - GHOST CHOIR Remix","2oLpbbbqv2dt0T4fHPxXAl","Alison Wonderland",174538,17,FALSE,"Church (The Remixes)","5z8Dy9yAUdUSZ36yQxTlPC",2018-03-30,"catch a vibeeee",0.676,0.608,10,-6.822,0,0.089,0.194,4.95e-06,0.148,0.375,92.178,4
"680","How to Love (feat. Sofia Reyes) - Boombox Cartel Remix","2FqVzWFKR7qmztn81ynKtM","Cash Cash",168200,49,FALSE,"Blood, Sweat & 3 Years (Remixes)","0CoMwCvv5BMdd6DliB5a29",2015-06-25,"catch a vibeeee",0.546,0.89,9,-1.986,0,0.1,0.108,0,0.0816,0.674,150.126,4
"681","Safe With Me (feat. Audrey Mika) - Last Heroes Remix","33cHM9015yns1CB2CeWr0L","Gryffin",180705,44,FALSE,"Safe With Me (feat. Audrey Mika) [Last Heroes Remix]","6Q8Dq7gVqZastXN9btPaZ2",2021-01-29,"catch a vibeeee",0.421,0.793,11,-6.45,1,0.311,0.0138,0,0.092,0.614,169.794,4
"682","Line Of Sight (feat. WYNNE & Mansionair)","2IUHcSxFPDKLRVgjXxvKjl","ODESZA",237140,44,FALSE,"Line Of Sight","1WKg1QuiOzh0HpzgzmfsOn",2017-04-25,"catch a vibeeee",0.558,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.173,89.992,4
"683","All In (feat. Jimmy Levy)","5gLNj5gftjqnYhPScCpsr2","Nitti Gritti",234517,37,FALSE,"All In (feat. Jimmy Levy)","3567kETYKPFpuO3g1A6lhm",2020-04-24,"catch a vibeeee",0.288,0.754,6,-3.376,0,0.0476,0.0938,0,0.238,0.311,174.095,4
"684","Fade Out - Dark Heart Remix","1ANB7KIo9flhA9r81XNkhw","Seeb",177735,45,FALSE,"Fade Out (Dark Heart Remix)","38bzNzukvTRlzJOyS8rYVi",2019-09-06,"catch a vibeeee",0.66,0.703,2,-4.244,1,0.0412,0.16,0,0.177,0.309,106.029,4
"685","Save Me From Myself (with NoMBe & Big Gigantic)","7f4bRMqRKRfUNPW2gbTHSt","Louis The Child",211685,56,FALSE,"Kids At Play- EP","21R2CiMVZH2MY514Sq2DIG",2018-10-26,"catch a vibeeee",0.673,0.676,4,-4.888,0,0.216,0.0198,1.26e-05,0.428,0.391,82.979,4
"686","Good Example (with Andy Grammer) - Acoustic","5BySyhSTkCqTlO3HYEcO95","R3HAB",165333,36,FALSE,"Good Example (with Andy Grammer) (Acoustic)","1SQnHhvCGHRoRjiJcVkKuW",2020-05-08,"catch a vibeeee",0.62,0.406,6,-9.419,1,0.0416,0.577,0,0.099,0.224,90.048,4
"687","Dissolve","7pBrj5rt4SSxXwFKOyZfHR","Absofacto",224660,68,FALSE,"Thousand Peaces","79mdn7airf7jJw1dhV1PCI",2017-11-03,"catch a vibeeee",0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,4
"688","used to","7uoVZumpiY5md0zudUujPU","pluko",167088,36,FALSE,"COLOR BLIND","6eNQ3KPfctSXB2jO0pfmKi",2020-05-29,"catch a vibeeee",0.663,0.766,6,-6.436,0,0.0612,0.0416,0,0.0806,0.672,157.882,4
"689","Back To You (feat. Kiiara)","62VDaXyDKsvmZ5PyQ2shd4","Ekali",173684,30,FALSE,"A World Away","4uMtvWQxnNxGDE9Cp28OOQ",2020-01-24,"catch a vibeeee",0.619,0.766,0,-5.754,0,0.0934,0.322,1.9e-05,0.246,0.196,94.997,4
"690","Nobody Compares To You - Codeko Remix","7IPU0ARQdQQmUhDthiszW4","Gryffin",207333,32,FALSE,"Nobody Compares To You (Remixes)","4L0r91L2XER2aOsPUVywPD",2018-01-12,"catch a vibeeee",0.375,0.843,2,-4.749,1,0.102,0.0389,2.07e-05,0.296,0.421,180.119,4
"691","Holding On","2hLTRKz5pc8SPWa1dJ7yyi","Dabin",217347,42,FALSE,"Between Broken","4zUW6lwQf3wHRdYawFEEWQ",2021-10-15,"catch a vibeeee",0.465,0.69,5,-5.171,1,0.0394,0.0515,9.04e-06,0.112,0.284,145.013,4
"692","Stubborn","1MwNrG2oXtLucEhJaI68LK","Daniel Allan",203420,45,FALSE,"Stubborn","6YIVUhkHnP7e7YBjhs1vuJ",2020-01-31,"catch a vibeeee",0.87,0.543,7,-10.095,1,0.0991,0.211,0,0.144,0.475,105.021,4
"693","Lush Life - Retro Version","4O5ygqTjiXLWo9HASGsk8E","Zara Larsson",193853,54,FALSE,"Lush Life (Retro Version)","329TF77PAYo1NqXsAskjfu",2021-08-27,"catch a vibeeee",0.842,0.504,7,-7.028,0,0.0603,0.105,0,0.114,0.726,98.05,4
"694","Bringing Me Back (feat. Rosie Darling)","0wj3Kfwb3AnYJ7Dc9YGIDY","Petey Martin",179420,42,FALSE,"Bringing Me Back (feat. Rosie Darling)","7Hqvaswo0b3gVHavCpOaIu",2022-02-18,"catch a vibeeee",0.603,0.677,4,-6.353,1,0.0956,0.0492,0,0.0946,0.165,168.012,4
"695","Best of You (with Elle King)","1RcA6iOi510XKkKMK13zsf","Andy Grammer",185393,64,FALSE,"Best of You (with Elle King)","1y4ZXrYJ51B7MRANI7Mi2q",2020-02-07,"catch a vibeeee",0.653,0.623,9,-5.989,1,0.0938,0.0515,0,0.0869,0.48,175.884,4
"696","Bad Things (with Camila Cabello)","1PSBzsahR2AKwLJgx8ehBj","Machine Gun Kelly",239293,72,FALSE,"bloom","3yWRq9Dd2UO5xyqxTjLDmp",2017-05-12,"catch a vibeeee",0.697,0.691,2,-4.757,1,0.146,0.214,0,0.185,0.305,137.853,4
"697","Don't Tell Me Your Name","6qAlnMEnwTy1QTyod27kki","craves",180705,9,FALSE,"Don't Tell Me Your Name","0N4Htg5zHya94kqc6cW6NU",2020-09-17,"catch a vibeeee",0.521,0.598,6,-6.295,1,0.0525,0.844,0.0103,0.111,0.504,84.835,4
"698","Take a Walk","4Sfa7hdVkqlM8UW5LsSY3F","Passion Pit",264493,68,FALSE,"Gossamer","14JU5SskmcyckE5I8PY6lv",2012-07-23,"catch a vibeeee",0.566,0.755,11,-5.526,1,0.0368,0.0338,0,0.315,0.445,101.006,4
"699","Don't Ever Leave","6drtmkgMWpehwKX2si4DEl","Dan Talevski",148906,48,FALSE,"Don't Ever Leave","5w92T9ZtddS6IhgPkpfnXX",2020-10-02,"catch a vibeeee",0.392,0.604,6,-5.965,1,0.0512,0.181,4.39e-06,0.179,0.499,88.406,4
"700","All I Got","1iaTDu4PCIWQQOwwwqq5qW","Said The Sky",315724,53,FALSE,"Wide-Eyed","1aMtc9GO9PE3bqFd0pu4C4",2018-07-20,"catch a vibeeee",0.326,0.578,2,-6.786,1,0.0455,0.158,0.00479,0.575,0.102,144.731,4
"701","Chasing Tail (Madnap Remix)","6exN5SiAFfOI4DyRPZuUWh","Win and Woo",258000,49,TRUE,"Chasing Tail (Madnap Remix)","7ucaFUhqAnSzPy037wpcZ2",2018-05-11,"catch a vibeeee",0.574,0.723,0,-4.963,0,0.0384,0.112,1.5e-05,0.119,0.189,79.863,4
"702","Out of Focus","3xaXnXksekSgHRPteBe1wH","Chelsea Cutler",189578,39,FALSE,"Out of Focus","2ysnMRExHJHryCsi8lyzLz",2018-02-16,"catch a vibeeee",0.526,0.42,9,-9.714,1,0.0417,0.141,0,0.105,0.253,82.653,4
"703","Cross My Mind, Pt. 2 (feat. Kiiara)","6JsfvqClYnc2R5yZ67C2ch","A R I Z O N A",217793,52,FALSE,"Cross My Mind: The Mixtape","1fxAZZDF1whhrPcNmEPHlt",2017-08-18,"catch a vibeeee",0.632,0.805,0,-5.188,1,0.045,0.0646,5.83e-05,0.161,0.429,93.009,4
"704","Coming Over (feat. James Hersey)","6m3ZWIXhjoV76syT1j2oE9","Dillon Francis",178333,55,FALSE,"This Mixtape is Fire.","5yscEifoZw3M3abIVCr8ed",2015-08-14,"catch a vibeeee",0.631,0.661,5,-5.5,0,0.0999,0.227,1.43e-06,0.166,0.698,174.031,4
"705","Fireflies","3DamFFqW32WihKkTVlwTYQ","Owl City",228346,78,FALSE,"Ocean Eyes","3vf65wfk1EEjVhy6BjENsS",2009-01-01,"catch a vibeeee",0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4
"706","Beautiful Soul","1HwpWwa6bnqqRhK8agG4RS","Jesse McCartney",214226,72,FALSE,"Beautiful Soul","2gidE8vgVOkYufANjuvj3S",2004-01-01,"catch a vibeeee",0.66,0.666,9,-4.342,1,0.0472,0.0759,0,0.0268,0.933,89.975,4
"707","slow motion","4lun2dqyRS6RL59sew7CAr","flor",183760,41,FALSE,"ley lines","0gSkJ8vX0yW1mkNKORxhMP",2019-09-06,"catch a vibeeee",0.702,0.658,1,-5.522,1,0.0262,0.00844,8.11e-06,0.232,0.773,103.025,4
"708","Out of Love (feat. Cosmos & Creature)","6j0GRbrqZpOt89JrbOSi0a","Two Friends",235445,47,FALSE,"Out of Love (feat. Cosmos & Creature)","5miDEgNbDqVREjO5zUMuRO",2017-02-10,"catch a vibeeee",0.492,0.701,0,-5.694,1,0.23,0.359,0.000147,0.0881,0.403,164.153,4
"709","I Don't Want to Be","6ich2xMH5AR39V85miIAN8","Gavin DeGraw",217760,57,FALSE,"Chariot - Stripped","0Fm4Qx8IVHEEBYPeRzNUGI",2004-07-26,"catch a vibeeee",0.423,0.862,0,-5.13,0,0.0695,0.00791,0,0.133,0.462,154.746,4
"710","Until You Were Gone (feat. Emily Warren) - Skrux & Saturn Remix","1pgyHZNpzYB4aRUdD0dQgI","The Chainsmokers",240306,37,FALSE,"Until You Were Gone (Remixes) (feat. Emily Warren)","50R3SoE707H6HmKVipKQV6",2015-12-18,"catch a vibeeee",0.529,0.692,1,-5.988,1,0.0363,0.0187,1.71e-05,0.127,0.29,139.96,4
"711","Dirty Little Secret","5lDriBxJd22IhOH9zTcFrV","The All-American Rejects",193653,71,FALSE,"Move Along","3PWEGZ6CYvXRnr0JCECsDe",2005-01-01,"catch a vibeeee",0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,4
"712","As I Am (feat. Khalid)","4MmMxyew8yq1OEyJOMaX6M","Justin Bieber",174406,62,FALSE,"Justice","0w1dwXfG5z6Xjjgj524JkD",2021-03-19,"catch a vibeeee",0.608,0.547,11,-8.151,1,0.0368,0.131,0,0.0974,0.108,99.947,4
"713","I Get You","6ClgdWhFNpAGAMFAjAbor1","Kasbo",237837,54,FALSE,"I Get You","6C4LwRgUfaPVnbYgDHfsEC",2019-10-29,"catch a vibeeee",0.57,0.786,3,-3.85,1,0.0379,0.251,0.000415,0.279,0.179,111.028,4
"714","Everybody Talks","2iUmqdfGZcHIhS3b9E9EWq","Neon Trees",177280,79,FALSE,"Picture Show","0uRFz92JmjwDbZbB7hEBIr",2012-01-01,"catch a vibeeee",0.471,0.924,8,-3.906,1,0.0586,0.00301,0,0.313,0.725,154.961,4
"715","Viva La Vida","1mea3bSkSGXuIRvnydlB5b","Coldplay",242373,81,FALSE,"Viva La Vida or Death and All His Friends","1CEODgTmTwLyabvwd7HBty",2008-05-26,"catch a vibeeee",0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4
"716","Magic In The Hamptons (feat. Lil Yachty)","2Yer0p7uB2lVBUAtANuuQp","Social House",164640,75,FALSE,"Magic In The Hamptons (feat. Lil Yachty)","3p81zUBFZ3zdzxceXKeVSK",2018-06-08,"catch a vibeeee",0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051,4
"717","Still into You","1yjY7rpaAQvKwpdUliHx0d","Paramore",216013,79,FALSE,"Paramore","4sgYpkIASM1jVlNC8Wp9oF",2013-04-05,"catch a vibeeee",0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,4
"718","Cupid's Chokehold / Breakfast in America - Radio Mix","6ajyEEzWZbw8ycDcJAN099","Gym Class Heroes",237173,58,FALSE,"Cupid's Chokehold / Breakfast in America","2BUMWHctjCsVidogtJxfDK",2007-01-02,"catch a vibeeee",0.584,0.681,1,-5.084,0,0.0781,0.495,0,0.289,0.821,79.702,4
"719","Come Clean (feat. Justin Jesso)","4PyEdtiTEPNvsNSXPDQDDL","Adventure Club",177777,49,FALSE,"Love // Chaos","3Iz1TViTuDQ6C7Cyn5CD7k",2022-02-11,"catch a vibeeee",0.63,0.454,0,-8.639,1,0.0333,0.214,0,0.434,0.204,135.037,4
"720","Peaches (feat. Daniel Caesar & Giveon)","4iJyoBOLtHqaGxP12qzhQI","Justin Bieber",198081,86,TRUE,"Justice","5dGWwsZ9iB2Xc3UKR0gif2",2021-03-19,"catch a vibeeee",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,4
"721","Love Drunk","20X9OeC606XNwEtDBOym5u","Boys Like Girls",226706,64,FALSE,"Love Drunk","7DphDayDRJ1NtRmveflFWD",2009-09-07,"catch a vibeeee",0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,4
"722","Style","4lIxdJw6W3Fg4vUIYCB0S5","Taylor Swift",231000,74,FALSE,"1989","2QJmrSgbdM35R67eoGQo4j",2014-10-27,"catch a vibeeee",0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,4
"723","Down","6cmm1LMvZdB5zsCwX5BjqE","Jay Sean",212506,78,FALSE,"All Or Nothing","2H66HrVR1UeMlAoSXpxUnk",2009-01-01,"catch a vibeeee",0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,4
"724","No Promises (feat. Demi Lovato) - Ashworth Remix","6TmtxRY1tGhH6rY8HVvHG7","Cheat Codes",199338,50,FALSE,"No Promises (feat. Demi Lovato) Remixes","0jp0tdI8jzTzJ7jhcHdRNA",2017-06-09,"catch a vibeeee",0.673,0.646,10,-7.101,1,0.0552,0.434,0,0.187,0.521,121.119,4
